Date,IBM,TXN,CSCO,QCOM,ORCL,NOK,AMAT,SnP
2007-01-03,97.269997,28.559999,27.73,37.459999,17.51,20.66,18.42,1416.599976
2007-01-04,98.309998,29.1,28.459999,39.150002,17.68,20.92,18.799999,1418.339966
2007-01-05,97.419998,28.76,28.469999,38.689999,17.639999,19.84,18.67,1409.709961
2007-01-08,98.900002,28.9,28.629999,38.259998,17.860001,19.639999,18.889999,1412.839966
2007-01-09,100.07,28.84,28.469999,37.84,17.82,19.379999,19.25,1412.109985
2007-01-10,98.889999,29.33,28.68,38.549999,17.77,19.08,19.540001,1414.849976
2007-01-11,98.650002,29.030001,28.690001,39.48,17.389999,19.389999,19.530001,1423.819946
2007-01-12,99.339996,29.059999,28.92,39.619999,17.5,19.49,19.5,1430.72998
2007-01-16,100.82,28.879999,28.040001,39.470001,17.299999,19.85,19.48,1431.900024
2007-01-17,100.019997,29.129999,26.98,39.189999,17.52,19.85,19.4,1430.619995
2007-01-18,99.449997,28.32,26.450001,38.490002,17.120001,19.959999,18.25,1426.369995
2007-01-19,96.169998,28.389999,26.700001,38.869999,17.27,20.129999,18.209999,1430.5
2007-01-22,97.110001,28.59,26.530001,38.509998,17,19.84,17.959999,1422.949951
2007-01-23,97.080002,29.6,26.040001,38.130001,17.120001,19.950001,17.459999,1427.98999
2007-01-24,97.400002,30,26.889999,38.619999,17.139999,20.209999,17.6,1440.130005
2007-01-25,97.510002,30.469999,26.219999,38.16,16.98,21.110001,17.48,1423.900024
2007-01-26,97.449997,31.02,26.35,37.509998,17.15,21.58,17.780001,1422.180054
2007-01-29,98.540001,30.940001,26.209999,37.150002,17.27,21.4,17.610001,1420.619995
2007-01-30,99.370003,30.84,26.25,37.169998,17.16,21.860001,17.790001,1428.819946
2007-01-31,99.150002,31.190001,26.620001,37.66,17.16,22.1,17.73,1438.23999
2007-02-01,99,31.370001,26.59,37.41,17.049999,22.120001,17.940001,1445.939941
2007-02-02,99.169998,31.389999,27.139999,37.189999,17.42,22.07,18.120001,1448.390015
2007-02-05,100.379997,31.59,27.51,37.91,17.16,22.110001,18.129999,1446.98999
2007-02-06,99.849998,31.219999,27.280001,37.68,17.02,22.09,18.15,1448
2007-02-07,99.540001,31.040001,28.09,37.580002,16.91,22.07,18.25,1450.02002
2007-02-08,99.620003,31.08,28.139999,38.259998,16.709999,22.07,18.309999,1448.310059
2007-02-09,98.550003,30.92,27.709999,38.310001,16.700001,21.74,17.969999,1438.060059
2007-02-12,98.580002,30.51,27.540001,38.049999,16.65,21.780001,17.889999,1433.369995
2007-02-13,98.290001,30.27,27.18,38.07,16.620001,22.24,18.18,1444.26001
2007-02-14,99.199997,30.950001,27.459999,39.66,16.77,22.959999,18.889999,1455.300049
2007-02-15,98.919998,31.16,27.559999,41.310001,16.91,22.940001,19.09,1456.810059
2007-02-16,98.989998,30.780001,27.52,42.509998,16.700001,23.139999,19.02,1455.540039
2007-02-20,99.349998,31.049999,27.66,42.700001,16.98,22.99,18.76,1459.680054
2007-02-21,99.089996,30.98,27.379999,42.049999,17.200001,22.879999,18.969999,1457.630005
2007-02-22,98.5,32.09,27.4,42.790001,17.27,22.84,19.200001,1456.380005
2007-02-23,97.730003,32.209999,27.51,43.360001,16.82,22.84,19.190001,1451.189941
2007-02-26,96.910004,31.77,27.24,42.650002,16.82,23.030001,19.09,1449.369995
2007-02-27,93.959999,30.67,25.709999,40.25,16.290001,21.870001,18.459999,1399.040039
2007-02-28,92.940002,30.959999,25.940001,40.299999,16.43,21.83,18.57,1406.819946
2007-03-01,92.269997,30.790001,25.85,40.099998,16.77,21.530001,18.450001,1403.170044
2007-03-02,90.900002,30.76,25.299999,39.48,16.709999,21.139999,17.98,1387.170044
2007-03-05,91.809998,30.9,25.459999,39.139999,16.370001,21.02,17.790001,1374.119995
2007-03-06,93.800003,31.35,25.959999,39.549999,16.879999,21.450001,18.18,1395.410034
2007-03-07,93.940002,31.139999,25.870001,39.689999,16.49,21.51,18.200001,1391.969971
2007-03-08,93,31.700001,26.15,40.240002,16.690001,21.74,18.440001,1401.890015
2007-03-09,93.279999,32.459999,26.08,40.150002,16.629999,21.66,18.33,1402.839966
2007-03-12,94.110001,32.59,26.17,40.119999,17.07,21.629999,18.57,1406.599976
2007-03-13,92.709999,31.74,25.5,41.830002,16.65,21.299999,18.34,1377.949951
2007-03-14,93.760002,31.67,25.85,43.209999,16.879999,21.33,18.389999,1387.170044
2007-03-15,93.449997,31.57,25.809999,43.700001,16.719999,21.66,18.559999,1392.280029
2007-03-16,93.25,31.280001,25.99,43.68,16.700001,21.85,18.49,1386.949951
2007-03-19,93.989998,31.219999,26.299999,42.91,17.18,22.16,18.469999,1402.060059
2007-03-20,94.5,31.35,26.34,43.040001,17.549999,22.139999,18.5,1410.939941
2007-03-21,95.360001,31.700001,26.790001,43.73,18.17,22.860001,18.879999,1435.040039
2007-03-22,95.190002,31.25,26.370001,43.349998,18.49,22.959999,18.809999,1434.540039
2007-03-23,95.029999,31.360001,26.190001,42.57,18.24,22.969999,18.790001,1436.109985
2007-03-26,95,31.15,26.34,42.419998,18.389999,22.870001,18.879999,1437.5
2007-03-27,94.730003,31.219999,25.93,42.630001,18.49,22.73,18.84,1428.609985
2007-03-28,94.260002,30.700001,25.700001,42.5,18.17,22.42,18.65,1417.22998
2007-03-29,94.57,30.389999,25.43,42.25,18.16,22.9,18.5,1422.530029
2007-03-30,94.260002,30.1,25.530001,42.66,18.129999,22.92,18.32,1420.859985
2007-04-02,95.209999,29.9,25.4,43.080002,18.139999,22.700001,18.360001,1424.550049
2007-04-03,96.099998,30.07,25.85,43.709999,18.360001,22.959999,18.35,1437.77002
2007-04-04,96.209999,30.6,26.1,43.650002,18.559999,23.34,18.65,1439.369995
2007-04-05,96.519997,30.82,26.059999,43.299999,18.67,23.540001,18.68,1443.76001
2007-04-09,96.620003,30.82,26.200001,42.68,18.57,23.540001,18.65,1444.609985
2007-04-10,96.459999,31.26,25.99,43,18.85,23.74,19.41,1448.390015
2007-04-11,95.160004,30.780001,25.790001,42.099998,18.59,23.379999,19.23,1438.869995
2007-04-12,95.669998,31,25.969999,42.599998,18.700001,23.48,19.35,1447.800049
2007-04-13,94.93,30.83,26.68,42.549999,18.629999,23.790001,19.08,1452.849976
2007-04-16,96.18,31.51,26.620001,43.389999,18.9,24.030001,19.24,1468.329956
2007-04-17,97.120003,31.309999,26.84,43.369999,18.889999,23.92,19.360001,1471.47998
2007-04-18,94.800003,31.950001,26.870001,42.970001,18.73,23.870001,19.68,1472.5
2007-04-19,94.290001,32.490002,26.68,43.360001,18.76,24.65,19.59,1470.72998
2007-04-20,94.580002,32.5,26.99,43.439999,19,25.049999,19.48,1484.349976
2007-04-23,95.209999,32.41,26.58,42.889999,18.940001,24.889999,19.17,1480.930054
2007-04-24,98.489998,34.919998,26.33,44.360001,18.82,25.09,19.49,1480.410034
2007-04-25,101.459999,35.34,26.780001,45.34,18.9,25.35,19.49,1495.420044
2007-04-26,100.900002,35.16,26.549999,45.299999,18.950001,25.68,19.299999,1494.25
2007-04-27,101.169998,34.830002,27.030001,44.630001,19.1,25.6,19.299999,1494.069946
2007-04-30,102.209999,34.369999,26.74,43.799999,18.799999,25.25,19.219999,1482.369995
2007-05-01,103.169998,34.84,26.860001,43.77,18.59,25.33,19.42,1486.300049
2007-05-02,102.220001,35.110001,27.67,44.27,18.860001,25.709999,19.469999,1495.920044
2007-05-03,102.800003,35.09,27.700001,44.279999,19.02,25.639999,19.5,1502.390015
2007-05-04,102.959999,35.16,27.91,44.099998,19.030001,25.389999,19.75,1505.619995
2007-05-07,103.160004,35.200001,27.809999,43.950001,19.049999,25.059999,19.790001,1509.47998
2007-05-08,103.290001,35.169998,28.360001,44.169998,18.950001,24.84,19.440001,1507.719971
2007-05-09,104.379997,36.830002,26.51,44.27,18.83,25.129999,19.690001,1512.579956
2007-05-10,104.68,36.619999,26.290001,43.91,18.49,24.450001,19.18,1491.469971
2007-05-11,105.980003,36.700001,26.629999,44.860001,18.98,25.07,19.77,1505.849976
2007-05-14,105.57,36.93,26.290001,44.25,18.940001,25.959999,20.48,1503.150024
2007-05-15,104.830002,36.669998,26.129999,44.169998,18.84,26.309999,19.780001,1501.189941
2007-05-16,105.870003,36.41,26.48,45.049999,18.99,26.66,19.17,1514.140015
2007-05-17,105.309998,35.939999,26.280001,44.82,19.049999,26.57,18.940001,1512.75
2007-05-18,107.989998,35.869999,26.209999,45.209999,19.25,27.040001,18.85,1522.75
2007-05-21,107.040001,35.549999,26.4,46.130001,19.32,26.969999,18.9,1525.099976
2007-05-22,106.699997,35.490002,26.370001,46.380001,19.370001,26.43,19.17,1524.119995
2007-05-23,105.580002,35.009998,25.969999,44.84,19.16,26.389999,19.17,1522.280029
2007-05-24,103.949997,34.610001,25.4,43.59,18.75,26.26,19.030001,1507.51001
2007-05-25,105.18,34.889999,25.52,43.349998,19.24,26.67,19.23,1515.72998
2007-05-29,105.910004,34.950001,25.9,44.279999,19.309999,26.469999,19.209999,1518.109985
2007-05-30,106.93,35.009998,26.389999,42.82,19.42,27.16,18.93,1530.22998
2007-05-31,106.599998,35.360001,26.92,42.950001,19.379999,27.379999,19.1,1530.619995
2007-06-01,106.540001,35.919998,26.860001,42.77,19.66,28.190001,19.34,1536.339966
2007-06-04,106.230003,35.700001,27.01,42.18,19.67,28.5,19.25,1539.180054
2007-06-05,105.839996,35.209999,27.200001,42.490002,19.48,28.33,19.059999,1530.949951
2007-06-06,102.410004,35.040001,26.6,42.23,19.35,28.219999,19.030001,1517.380005
2007-06-07,101.800003,34.389999,25.85,41.02,18.73,27.67,18.4,1490.719971
2007-06-08,103.07,35.970001,26.48,41.869999,19.059999,28.049999,18.790001,1507.670044
2007-06-11,103.220001,35.790001,26.32,41.389999,19.209999,28.309999,18.620001,1509.119995
2007-06-12,102.339996,35.040001,26.059999,41.810001,18.84,27.5,18.5,1493
2007-06-13,103.120003,35.84,26.530001,42.599998,19.299999,28.09,19.120001,1515.670044
2007-06-14,103.849998,36.630001,26.83,42.619999,19.639999,28.58,19.42,1522.969971
2007-06-15,105.089996,36.860001,27.389999,42.630001,19.860001,29.01,19.85,1532.910034
2007-06-18,105.330002,37.5,27.209999,42.330002,19.790001,28.65,19.83,1531.050049
2007-06-19,106.5,36.970001,27.299999,42.689999,19.879999,28.610001,19.780001,1533.699951
2007-06-20,106,36.75,27.200001,43.07,19.530001,28.290001,19.629999,1512.839966
2007-06-21,106.599998,37.48,27.32,43.560001,19.68,28,20.16,1522.189941
2007-06-22,104.440002,37.110001,26.92,42.990002,19.389999,27.76,20.25,1502.560059
2007-06-25,105.099998,37.07,27.030001,42.529999,19.48,27.59,19.879999,1497.73999
2007-06-26,105.330002,37.040001,27.15,42.84,19.16,27.5,19.73,1492.890015
2007-06-27,105.43,37.779999,27.27,43.419998,19.690001,27.66,20.35,1506.339966
2007-06-28,105.949997,37.740002,27.85,43.459999,19.85,27.959999,19.969999,1505.709961
2007-06-29,105.25,37.630001,27.85,43.389999,19.709999,28.110001,19.870001,1503.349976
2007-07-02,105.010002,38.060001,27.889999,43.93,19.92,28.549999,20.17,1519.430054
2007-07-03,106.580002,38.200001,28.1,43.860001,20.07,29.129999,20.209999,1524.869995
2007-07-05,108.050003,38.119999,28.370001,43.540001,20.49,28.68,20.049999,1525.400024
2007-07-06,109.029999,38.34,28.469999,43.580002,20.4,28.92,19.99,1530.439941
2007-07-09,108.970001,38.25,28.450001,43.59,20.16,29.030001,20.17,1531.849976
2007-07-10,108.629997,38.110001,28.309999,43.209999,19.719999,28.780001,19.84,1510.119995
2007-07-11,109.099998,38.110001,28.76,43.84,19.98,28.860001,20.01,1518.76001
2007-07-12,109.279999,38.75,29.799999,45.25,20.5,29.950001,20.75,1547.699951
2007-07-13,108.599998,38.700001,29.889999,45.349998,20.4,29.91,20.48,1552.5
2007-07-16,109.660004,39.07,29.889999,45.029999,20.200001,29.85,20.620001,1549.52002
2007-07-17,110.769997,39.18,29.73,45.029999,20.379999,30.07,21.799999,1549.369995
2007-07-18,111.080002,38.52,29.440001,45.099998,20.41,29.73,21.66,1546.170044
2007-07-19,115.860001,38.400002,29.940001,43.349998,20.6,29.75,21.780001,1553.079956
2007-07-20,114.809998,38.009998,29.59,43,20.610001,29.280001,21.459999,1534.099976
2007-07-23,116.379997,38.18,30.26,42.75,20.780001,29,21.440001,1541.569946
2007-07-24,116.169998,36.459999,29.76,43.080002,20.639999,28.549999,21.309999,1511.040039
2007-07-25,118.099998,36.790001,29.91,42.450001,20.58,28.15,21.75,1518.089966
2007-07-26,116.529999,35.970001,29.67,42.080002,20.01,27.709999,21.6,1482.660034
2007-07-27,115.620003,35.130001,28.969999,41.669998,19.620001,27.959999,21.559999,1458.949951
2007-07-30,114.519997,35.950001,29.49,42.529999,19.58,28.58,22.02,1473.910034
2007-07-31,110.650002,35.189999,28.91,41.650002,19.120001,28.639999,22.040001,1455.27002
2007-08-01,112.040001,35.110001,29.77,41.389999,19.790001,28.41,22.450001,1465.810059
2007-08-02,113.230003,34.82,30.129999,42.040001,20.09,30.9,22.32,1472.199951
2007-08-03,111.889999,33.740002,29.459999,40.77,19.66,29.65,22.209999,1433.060059
2007-08-06,113.889999,34.009998,29.5,41.779999,20.08,30.17,22.85,1467.670044
2007-08-07,113.529999,34.009998,29.690001,40.5,19.68,29.76,22.610001,1476.709961
2007-08-08,112.980003,33.73,31.68,40.150002,20.200001,30.799999,22.959999,1497.48999
2007-08-09,110.730003,33.130001,31.4,38.220001,20.09,29.629999,22.389999,1453.089966
2007-08-10,112.639999,33.09,31.389999,37.889999,19.99,29.9,21.85,1453.640015
2007-08-13,112.709999,33.169998,30.83,38.919998,19.719999,30.48,21.74,1452.920044
2007-08-14,112.050003,32.959999,30.26,37.779999,19.35,29.84,21.24,1426.540039
2007-08-15,111.230003,32.32,29.92,36.09,19.18,28.85,20.360001,1406.699951
2007-08-16,109.690002,32.529999,29.299999,36.93,19.139999,28.4,20.33,1411.27002
2007-08-17,110.900002,33.09,29.99,37.540001,19.35,29.370001,20.799999,1445.939941
2007-08-20,109.220001,33.470001,29.76,37.419998,19.110001,29.620001,20.940001,1445.550049
2007-08-21,109.040001,33.68,30.1,36.900002,19.27,29.700001,20.84,1447.119995
2007-08-22,110,34.130001,30.26,37.27,19.32,30.530001,20.57,1464.069946
2007-08-23,111.449997,34.150002,30.27,37.860001,19.370001,30.139999,20.700001,1462.5
2007-08-24,113.239998,35.049999,30.73,38.23,19.940001,30.969999,20.860001,1479.369995
2007-08-27,113.440002,34.459999,31.1,38.580002,19.860001,30.790001,20.59,1466.790039
2007-08-28,112,33.419998,30.41,37.869999,19.360001,30.01,20.139999,1432.359985
2007-08-29,114.57,34.290001,31,38.919998,20.129999,32.18,20.709999,1463.76001
2007-08-30,115.370003,34.080002,31.43,39.080002,20.209999,32.470001,20.950001,1457.640015
2007-08-31,116.690002,34.240002,31.92,39.889999,20.280001,32.880001,21.360001,1473.98999
2007-09-04,118.190002,35.23,32.32,40.009998,20.719999,33.599998,21.780001,1489.420044
2007-09-05,117.879997,35.400002,32.220001,38.93,20.73,33.369999,21.299999,1472.290039
2007-09-06,117.620003,36.049999,31.84,38.82,20.540001,34.209999,21.33,1478.550049
2007-09-07,115.550003,35.299999,31.52,37.889999,20.16,33.939999,20.790001,1453.550049
2007-09-10,115.800003,35.220001,31.74,36.77,20.17,34.049999,20.91,1451.699951
2007-09-11,117.349998,35.720001,32.16,38.009998,20.459999,34.59,21.02,1471.48999
2007-09-12,116,35.119999,31.780001,37.869999,20.540001,33.669998,20.549999,1471.560059
2007-09-13,115.949997,34.900002,31.51,39.169998,20.450001,33.880001,20.559999,1483.949951
2007-09-14,115.129997,34.68,31.559999,39.43,20.07,33.630001,20.33,1484.25
2007-09-17,114.519997,34.580002,31.5,39,20.02,34.110001,20.309999,1476.650024
2007-09-18,116.629997,34.740002,32.040001,39.799999,20.73,35.939999,21.09,1519.780029
2007-09-19,116.669998,35.220001,32.09,40.040001,20.84,36.580002,21.1,1529.030029
2007-09-20,116.860001,35.77,32.209999,40.540001,21.040001,36.790001,21.02,1518.75
2007-09-21,116.779999,36.619999,32.299999,40.830002,21.98,37.049999,21.299999,1525.75
2007-09-24,116.25,36.459999,31.879999,41.639999,21.790001,36.560001,21.040001,1517.72998
2007-09-25,116.510002,36.240002,32.439999,41.549999,21.940001,36.880001,21.01,1517.209961
2007-09-26,117.300003,36.299999,32.990002,42.240002,21.77,37.43,20.68,1525.420044
2007-09-27,117.709999,36.790001,33.23,42.23,21.629999,37.939999,20.700001,1531.380005
2007-09-28,117.800003,36.59,33.130001,42.259998,21.65,37.93,20.700001,1526.75
2007-10-01,119.029999,36.810001,32.990002,42.09,21.969999,37.959999,21.33,1547.040039
2007-10-02,118.360001,36.630001,33.009998,41.98,21.85,37.279999,21.620001,1546.630005
2007-10-03,116.400002,36.110001,32.450001,42.27,21.57,36.650002,20.809999,1539.589966
2007-10-04,115.690002,36.200001,32.150002,42.779999,21.76,36.34,20.65,1542.839966
2007-10-05,116.300003,36.540001,32.650002,43.360001,22.18,36.529999,21.129999,1557.589966
2007-10-08,117.769997,36.41,32.709999,42.77,22.51,36.240002,20.91,1552.579956
2007-10-09,118.300003,36.59,33.080002,42.650002,22.58,36.200001,20.66,1565.150024
2007-10-10,118.620003,36.389999,33.27,42.299999,22.92,36.720001,20.190001,1562.469971
2007-10-11,118.050003,35.23,32.799999,41.470001,22.459999,37.5,20.120001,1554.410034
2007-10-12,117.809998,35.389999,32.919998,42.16,22.440001,37.299999,21.040001,1561.800049
2007-10-15,118.029999,34.419998,32.790001,41.290001,22.07,36.439999,20.780001,1548.709961
2007-10-16,119.599998,34.41,32.290001,40.84,21.75,35.310001,20.85,1538.530029
2007-10-17,115.779999,35.029999,32.459999,41.41,21.49,36.529999,21.620001,1541.23999
2007-10-18,114.800003,34.400002,32.68,41.380001,21.43,37.639999,20.870001,1540.079956
2007-10-19,112.279999,33.919998,31.5,40.310001,20.75,36.779999,20.1,1500.630005
2007-10-22,113.370003,34.27,31.370001,40.869999,21.200001,37.310001,20.459999,1506.329956
2007-10-23,114.68,31.43,31.540001,41.130001,21.450001,38.470001,20.52,1519.589966
2007-10-24,112.949997,31.530001,31.26,41.18,21.18,38.860001,20.120001,1515.880005
2007-10-25,112.809998,31.33,31.18,40.790001,21,39.099998,19.360001,1514.400024
2007-10-26,113.730003,31.719999,31.9,41.330002,21.35,39.57,18.860001,1535.280029
2007-10-29,114.800003,32.189999,32.41,41.630001,21.77,39.91,18.969999,1540.97998
2007-10-30,114.120003,32.16,32.610001,41.779999,21.629999,39.439999,19.17,1531.02002
2007-10-31,116.120003,32.599998,33.060001,42.73,22.17,39.720001,19.42,1549.380005
2007-11-01,113.650002,32.099998,32.18,41.290001,21.76,38.970001,18.780001,1508.439941
2007-11-02,114.589996,32.110001,32.509998,41.34,22.030001,39.709999,18.870001,1509.650024
2007-11-05,113.400002,32.18,33.080002,40.849998,22.07,39.490002,18.5,1502.170044
2007-11-06,113.169998,33.220001,34.080002,41.560001,22.83,41.099998,18.389999,1520.27002
2007-11-07,111.080002,32.27,32.75,41.189999,22.1,40.93,17.91,1475.619995
2007-11-08,106.110001,31.98,29.629999,39.759998,20.35,40.080002,17.91,1474.77002
2007-11-09,100.25,31.77,28.58,38.099998,19.360001,37.939999,18.709999,1453.699951
2007-11-12,101.449997,31.389999,29.110001,37.290001,19.440001,36.869999,18.309999,1439.180054
2007-11-13,105.269997,31.85,30.139999,39.16,20.52,38.799999,18.610001,1481.050049
2007-11-14,103.440002,31.07,29.709999,40.040001,20.18,38.48,18.809999,1470.579956
2007-11-15,103.599998,30.889999,29.299999,40.810001,20.42,38.07,18.870001,1451.150024
2007-11-16,104.790001,31.74,29.940001,41.360001,20.799999,38.360001,18.549999,1458.73999
2007-11-19,102.220001,30.91,29.43,41.75,20.530001,38.240002,18.299999,1433.27002
2007-11-20,103.419998,30.959999,29.040001,41.34,20.690001,38.860001,18.200001,1439.699951
2007-11-21,102.220001,30.639999,28.25,40.459999,20.209999,37.709999,18,1416.77002
2007-11-23,104.050003,30.91,28.690001,40.529999,20.309999,38.66,18.33,1440.699951
2007-11-26,101.970001,30.41,27.5,39.18,19.700001,38.18,17.82,1407.219971
2007-11-27,103.830002,30.709999,27.49,39.82,19.889999,38.18,18.17,1428.22998
2007-11-28,107.370003,31.889999,28.049999,41.490002,20.51,40.060001,18.780001,1469.02002
2007-11-29,107.5,31.860001,28.15,41.419998,20.48,40.02,18.719999,1469.719971
2007-11-30,105.18,31.57,28.02,40.779999,20.18,39.330002,18.83,1481.140015
2007-12-03,105.830002,31.57,27.57,39.959999,20.24,40.240002,18.200001,1472.420044
2007-12-04,106.629997,31.700001,26.959999,39.360001,20.030001,38.919998,18.09,1462.790039
2007-12-05,108.160004,32.380001,27.48,40.369999,21.219999,38.91,18.73,1485.01001
2007-12-06,109.699997,32.27,27.790001,40.41,21.42,39,18.66,1507.339966
2007-12-07,108.860001,32.48,27.450001,40.119999,21.139999,39.490002,18.290001,1504.660034
2007-12-10,109.389999,32.669998,27.66,40.57,21.639999,39.98,18.639999,1515.959961
2007-12-11,106.989998,32.93,28.02,40.18,21.07,39.009998,18.110001,1477.650024
2007-12-12,108.470001,33.369999,28.799999,41.009998,21.370001,39.549999,18.379999,1486.589966
2007-12-13,108.18,33.490002,29.059999,39.860001,21.610001,38.810001,18.07,1488.410034
2007-12-14,105.769997,33.290001,28.65,39.380001,21.200001,37.779999,17.77,1467.949951
2007-12-17,104.529999,33.209999,27.950001,39.119999,20.940001,36.23,17.57,1445.900024
2007-12-18,106.309998,33.209999,28.15,38.720001,21.25,36.48,17.709999,1454.97998
2007-12-19,107.139999,33.040001,28.190001,38.279999,20.76,36.52,17.59,1453
2007-12-20,108.839996,33.450001,28.280001,39.119999,22.1,37.650002,17.969999,1460.119995
2007-12-21,111.050003,33.799999,28.6,39.959999,22.709999,38.529999,17.940001,1484.459961
2007-12-24,111.650002,34.119999,28.719999,40.310001,22.76,38.5,18.15,1496.449951
2007-12-26,111.559998,34.099998,28.379999,40.279999,23,38.82,18.190001,1497.660034
2007-12-27,109.599998,33.639999,27.790001,39.68,23.040001,38.700001,17.76,1476.27002
2007-12-28,110.089996,33.490002,27.559999,39.57,22.969999,38.740002,17.870001,1478.48999
2007-12-31,108.099998,33.400002,27.07,39.349998,22.58,38.389999,17.76,1468.359985
2008-01-02,104.690002,32.349998,26.540001,38.389999,22.49,37.400002,17.41,1447.160034
2008-01-03,104.900002,31.639999,26.75,37.900002,23.110001,38.139999,17.1,1447.160034
2008-01-04,101.129997,30.530001,26.120001,37.029999,22.030001,35.98,16.77,1411.630005
2008-01-07,100.050003,30.49,26.129999,36.450001,22.25,34.68,16.73,1416.180054
2008-01-08,97.589996,30.5,25.43,35.990002,21.15,34.279999,16.33,1390.189941
2008-01-09,98.309998,30.48,26.24,37.790001,21.610001,34.200001,16.639999,1409.130005
2008-01-10,99.919998,30.43,26.24,37.990002,21.68,34.84,16.4,1420.329956
2008-01-11,97.669998,29.9,25.870001,38.630001,21.1,33.82,16.4,1401.02002
2008-01-14,102.93,30.4,26.290001,40,22.059999,35.34,16.84,1416.25
2008-01-15,101.830002,29.719999,25.85,39.349998,21.309999,34.970001,16.950001,1380.949951
2008-01-16,101.629997,29.5,25.15,39.959999,21.92,34.130001,17.42,1373.199951
2008-01-17,101.099998,29.290001,24.33,39.060001,21.41,33.060001,17.530001,1333.25
2008-01-18,103.400002,29.459999,24.299999,38.349998,21.58,32.599998,18.02,1325.189941
2008-01-22,101.220001,28.98,23.48,36.93,20.219999,31.700001,18,1310.5
2008-01-23,106.099998,30.299999,24.030001,36.630001,20.610001,32.43,18.1,1338.599976
2008-01-24,106.910004,30.42,25.110001,40.41,20.610001,36.48,17.959999,1352.069946
2008-01-25,104.519997,29.790001,24.200001,40,20.280001,35.080002,17.42,1330.609985
2008-01-28,104.980003,30.32,24.1,40.5,20.26,34.580002,17.950001,1353.959961
2008-01-29,106.099998,30.370001,24.059999,40.299999,20.07,34.66,17.68,1362.300049
2008-01-30,105.650002,30.85,24.360001,40.279999,20.27,35.369999,17.92,1355.810059
2008-01-31,107.110001,30.950001,24.5,42.419998,20.549999,37.139999,17.92,1378.550049
2008-02-01,109.080002,31.52,24.940001,42.200001,20.68,37.619999,18.879999,1395.420044
2008-02-04,107.93,31.16,23.82,41.849998,20.200001,37.049999,18.48,1380.819946
2008-02-05,105.019997,29.74,23.26,40.720001,19.26,34.68,18.1,1336.640015
2008-02-06,103.589996,29.49,23.08,39.650002,19.68,34.720001,17.48,1326.449951
2008-02-07,102.339996,29.209999,23.379999,40.939999,19.200001,34.59,17.65,1336.910034
2008-02-08,103.269997,29.6,23.540001,41.919998,19.190001,35.400002,17.93,1331.290039
2008-02-11,105.139999,30.16,23.52,41.860001,19.440001,36.130001,18.49,1339.130005
2008-02-12,106.529999,30.309999,23.43,40.939999,19.41,36.84,18.07,1348.859985
2008-02-13,108.419998,30.85,24.059999,42.009998,19.66,37.259998,19.91,1367.209961
2008-02-14,106.129997,30.219999,23.530001,40.869999,19.09,36.220001,19.190001,1348.859985
2008-02-15,106.160004,30.129999,23.299999,42.200001,19.09,36.110001,19.040001,1349.98999
2008-02-19,105,29.799999,22.879999,41.950001,19.02,36.07,18.48,1348.780029
2008-02-20,107.849998,30.309999,23.200001,43.369999,19.43,36.709999,19.440001,1360.030029
2008-02-21,106.93,29.959999,23.190001,42.419998,18.889999,36.209999,19.280001,1342.530029
2008-02-22,108.07,30.17,23.6,43.470001,18.9,36.84,19.68,1353.109985
2008-02-25,110.080002,30.379999,23.799999,43.720001,18.969999,37.150002,19.65,1371.800049
2008-02-26,114.379997,31.15,24.07,43.639999,19.209999,38.080002,19.85,1381.290039
2008-02-27,116.459999,31.42,24.950001,43.790001,19.190001,38.25,20.1,1380.02002
2008-02-28,115.239998,31.02,24.66,43.32,19.41,37.900002,19.83,1367.680054
2008-02-29,113.860001,29.959999,24.389999,42.389999,18.799999,36.009998,19.17,1330.630005
2008-03-03,114.230003,29.93,24.4,41.119999,18.950001,35.700001,18.879999,1331.339966
2008-03-04,115.709999,29.27,24.290001,41.209999,18.440001,34.439999,20.32,1326.75
2008-03-05,115.389999,29.75,24.27,41.5,18.799999,34.810001,20.5,1333.699951
2008-03-06,112.519997,29.200001,23.940001,40.43,19.23,33.799999,20.129999,1304.339966
2008-03-07,113.940002,29.299999,24.110001,40.240002,19,33.049999,20.09,1293.369995
2008-03-10,114.010002,29.65,23.99,39.169998,19.280001,32.889999,20.32,1273.369995
2008-03-11,116.489998,28.76,25.15,39.419998,19.51,32.27,20.940001,1320.650024
2008-03-12,117.07,28.379999,25.139999,39.75,19.68,32.099998,20.98,1308.77002
2008-03-13,115.910004,29.02,24.950001,40.25,19.84,32.68,21.059999,1315.47998
2008-03-14,115.230003,28.209999,24.32,39.23,19.52,31.530001,20.58,1288.140015
2008-03-17,115.550003,28.68,24.290001,38.5,19.280001,31.09,20.67,1276.599976
2008-03-18,118.410004,29.48,25.58,40.130001,20.02,32.740002,21.530001,1330.73999
2008-03-19,116.940002,28.110001,24.469999,37.849998,19.559999,29.33,20.67,1298.420044
2008-03-20,118.330002,28.280001,24.77,38.27,20.08,29.299999,21.1,1329.51001
2008-03-24,119.059998,29.07,25.639999,39.889999,20.77,30.299999,20.91,1349.880005
2008-03-25,117.970001,29.290001,25.75,40.799999,21.08,31.59,20.66,1352.98999
2008-03-26,116.910004,28.950001,24.780001,40.490002,20.940001,31.42,20.33,1341.130005
2008-03-27,115.519997,28.59,24.18,39.720001,19.43,30.91,19.98,1325.76001
