Date,IBM,TXN,CSCO,QCOM,ORCL,NOK,AMAT,SnP
2/12/2009,76.482552,13.227125,13.285461,28.778049,15.800029,8.419934,7.840996,835.190002
2/13/2009,75.493011,13.679061,13.203451,28.891407,15.953074,8.162734,7.91591,826.840027
2/17/2009,72.942787,12.72677,12.539177,28.114065,15.268863,7.533268,7.166771,789.169983
2/18/2009,73.618561,12.79133,12.604786,27.790174,15.520942,7.465584,7.150124,788.419983
2/19/2009,71.542992,12.073078,12.334157,27.401493,15.151825,7.201616,6.942029,778.940002
2/20/2009,71.430374,12.137641,12.366958,27.587732,14.908746,7.005331,7.291627,770.049988
2/23/2009,67.874512,11.855186,11.776492,26.543167,14.278545,6.781973,6.966999,743.330017
2/24/2009,69.507637,12.339399,12.293152,27.927822,14.800715,6.869962,7.274981,773.140015
2/25/2009,69.105392,12.39589,12.112732,27.602413,14.620652,6.700751,7.865967,764.900024
2/26/2009,71.575172,11.814833,11.883106,27.382772,14.206524,6.443551,8.190597,752.830017
2/27/2009,74.036919,11.580795,11.948711,27.195663,13.990453,6.335255,7.666198,735.090027
3/2/2009,71.639534,11.112722,11.743692,26.675022,13.684356,5.915612,7.366542,700.820007
3/3/2009,70.609779,11.45974,11.801095,27.211929,13.513303,6.247266,7.366542,696.330017
3/4/2009,71.9935,11.984307,12.506374,28.261358,13.468288,6.389404,7.74111,712.869995
3/5/2009,70.376488,12.02466,11.932313,28.171881,13.081164,6.166044,7.524693,682.549988
3/6/2009,69.033005,11.871323,11.628881,27.358366,13.027146,5.915612,7.241687,683.380005
3/9/2009,67.158546,11.855186,11.169631,26.845856,12.468969,5.92915,7.1418,676.530029
3/10/2009,70.19146,12.638001,12.006122,28.765743,13.585327,6.572151,7.674523,719.599976
3/11/2009,71.293602,12.678349,12.317756,28.757593,13.810398,6.917342,7.990824,721.359985
3/12/2009,72.725586,12.863967,12.719598,29.929058,14.071479,7.472353,8.440308,750.73999
3/13/2009,72.69339,13.081861,12.719598,29.896524,14.008457,7.384363,8.814879,756.549988
3/16/2009,73.385254,12.678349,12.670394,29.156227,13.414268,7.682175,8.681697,753.890015
3/17/2009,74.744843,13.275545,13.236254,30.352095,13.864413,7.770164,8.906441,778.119995
3/18/2009,73.972542,13.622564,13.53149,30.872744,14.251534,8.013828,9.031297,794.349976
3/19/2009,74.543724,13.396602,13.310064,30.620543,15.637984,8.142427,8.906441,784.039978
3/20/2009,74.423065,12.734838,13.047633,30.148701,15.394903,7.519731,8.498574,768.539978
3/23/2009,79.410858,13.727478,13.925129,31.580486,16.430231,8.013828,9.206098,822.919983
3/24/2009,79.081032,13.43695,13.679105,30.937807,16.124138,8.020597,8.814879,806.119995
3/25/2009,78.799446,13.259404,13.58889,31.320173,16.28618,8.243956,9.147832,813.880005
3/26/2009,79.467186,14.009937,14.195762,32.166229,16.81735,8.189808,9.672227,832.859985
3/27/2009,75.742401,13.816252,13.90053,31.678116,16.214161,7.979985,9.347599,815.940002
3/30/2009,76.040085,13.251339,13.375669,30.80765,15.899065,7.614491,8.873145,787.530029
3/31/2009,77.946709,13.323967,13.752913,31.653708,16.268181,7.898764,8.948058,797.869995
4/1/2009,78.525932,13.114141,14.318772,32.280109,16.727327,8.196576,8.956381,811.080017
4/2/2009,81.108337,13.291684,14.876432,33.606125,16.943392,8.920799,9.522399,834.380005
4/3/2009,82.234634,13.687129,14.892833,33.508503,17.366529,8.907261,9.83038,842.5
4/6/2009,81.703621,13.323967,14.376183,33.077343,17.249189,8.995251,9.622283,835.47998
4/7/2009,79.443024,13.202914,13.818521,32.019794,16.734686,8.555303,8.781581,815.549988
4/8/2009,81.406006,13.549933,14.048145,32.71941,16.76177,8.974946,8.948058,825.159973
4/9/2009,81.816277,13.913094,14.614008,33.882729,17.249189,9.340442,9.530725,856.559998
4/13/2009,80.408417,13.856604,14.671412,33.256325,17.204058,9.496115,9.580666,858.72998
4/14/2009,79.861374,13.985729,14.704215,33.191235,17.032558,9.340442,9.788763,841.5
4/15/2009,79.523506,13.727478,14.400781,33.272591,16.779825,9.042631,9.514075,852.059998
4/16/2009,81.599083,14.36503,14.82723,33.87458,17.312366,10.071432,9.847025,865.299988
4/17/2009,81.47036,14.502222,14.753423,33.337669,17.204058,10.132348,9.921939,869.599976
4/20/2009,80.794601,13.977656,14.195762,32.239429,16.987431,9.719474,9.264362,832.390015
4/21/2009,82.307037,13.808181,14.507391,32.760075,17.62829,10.08497,9.364248,850.080017
4/22/2009,82.500092,14.243972,14.302375,32.638054,17.465818,9.902221,9.663903,843.549988
4/23/2009,81.591019,13.993794,14.449991,33.134296,17.763687,10.017285,9.530725,851.919983
4/24/2009,80.513008,14.429588,15.106063,33.646793,17.862976,9.83878,9.738818,866.22998
4/27/2009,80.408417,14.098709,15.065054,35.119255,17.844927,9.47334,9.647256,857.51001
4/28/2009,82.009346,13.806341,15.311079,34.362694,17.817844,9.26251,9.497428,855.159973
4/29/2009,83.698769,14.114955,15.786733,35.046051,17.691473,9.761477,9.647256,873.640015
4/30/2009,83.031052,14.667205,15.844144,34.427769,17.456791,9.937169,10.163332,872.809998
5/1/2009,84.157349,14.577873,16.057362,34.704369,17.456791,10.049612,10.138358,877.52002
5/4/2009,85.428429,14.910846,15.991753,35.265686,17.122822,10.836715,10.621136,907.23999
5/5/2009,85.154892,14.50478,16.098372,35.379581,17.158926,10.351802,10.31316,903.799988
5/6/2009,84.605011,14.870244,16.081968,35.574829,17.204058,10.66805,10.554544,919.530029
5/7/2009,82.963341,14.27738,15.540708,34.444057,16.626375,10.169083,9.863675,907.390015
5/8/2009,82.073822,14.049987,15.360294,33.996613,16.536112,10.365859,9.89697,929.22998
5/11/2009,83.214043,14.017496,15.261877,34.102371,16.752741,10.070695,9.805408,909.23999
5/12/2009,84.055092,13.668279,15.352087,33.296993,16.590271,9.810671,9.604615,908.349976
5/13/2009,82.696503,13.863189,14.802626,32.475342,16.310452,9.501451,9.194662,883.919983
5/14/2009,81.717972,14.244893,14.835431,32.971584,16.662481,9.726338,9.253229,893.070007
5/15/2009,81.976768,14.317991,14.696017,33.126156,16.626375,9.909058,8.960403,882.880005
5/18/2009,84.572647,14.537266,15.352087,34.159328,17.077686,10.281527,9.303424,909.710022
5/19/2009,85.324738,14.683449,15.4833,34.444057,17.122822,10.69616,9.311791,908.130005
5/20/2009,84.144035,14.943335,15.253677,34.631145,17.095741,10.661022,9.177927,903.469971
5/21/2009,83.149361,14.585992,14.843633,33.915257,16.76177,10.499386,8.90184,888.330017
5/22/2009,82.397255,15.024551,14.679613,33.606125,16.833977,10.302609,8.926938,887
5/26/2009,84.928482,15.430614,15.163465,35.216877,17.213079,10.457219,9.144464,910.330017
5/27/2009,83.238327,15.414371,14.942038,34.653347,17.140869,10.541552,9.269959,893.059998
5/28/2009,84.661598,15.649891,15.179867,35.078037,17.339447,10.815632,9.45402,906.830017
5/29/2009,85.947426,15.755472,15.171666,35.600739,17.682451,10.752383,9.420556,919.140015
6/1/2009,87.637566,16.535126,15.991753,36.262283,17.980316,11.363792,10.089864,942.869995
6/2/2009,86.392204,16.315845,16.081968,35.862087,18.368443,11.349736,9.713378,944.73999
6/3/2009,86.117256,16.28336,15.876945,35.592567,18.359423,10.752383,9.520952,931.76001
6/4/2009,85.987839,16.30773,16.131176,36.989155,18.603128,10.780493,9.654812,942.460022
6/5/2009,86.723755,15.982872,16.295191,37.078991,18.693392,10.69616,9.186295,940.090027
6/8/2009,86.925911,16.055965,16.295191,37.054489,18.837801,10.752383,9.085898,939.140015
6/9/2009,87.451569,17.071138,16.467402,37.593525,18.946127,11.138906,9.228129,942.429993
6/10/2009,87.621399,17.022404,16.3608,37.626194,18.720467,11.18107,9.136094,939.150024
6/11/2009,88.470528,16.924952,16.483814,37.552692,18.900991,11.216211,9.328524,944.890015
6/12/2009,87.508202,16.884344,16.327997,37.609863,18.819765,11.019435,9.395457,946.210022
6/15/2009,87.031067,17.160471,15.876945,36.188778,18.251102,10.513441,9.286692,923.719971
6/16/2009,86.78846,16.835611,15.647319,35.486389,17.772711,10.39397,9.119365,911.969971
6/17/2009,86.529686,17.387873,15.745733,36.825802,17.998369,10.408026,9.152826,910.710022
6/18/2009,85.987839,17.322905,15.573506,36.980984,18.278179,10.415053,9.069166,918.369995
6/19/2009,85.632027,17.5909,15.516103,37.569027,18.648252,10.309637,9.186295,921.22998
6/22/2009,84.524109,17.030529,15.097857,36.262283,18.02545,9.895002,8.784709,893.039978
6/23/2009,84.459435,16.738159,15.229073,36.335789,17.935184,10.162055,8.876738,895.099976
6/24/2009,84.224915,17.038651,15.261877,36.972816,19.189835,10.274498,9.035699,900.940002
6/25/2009,85.769508,17.33914,15.606315,37.846714,19.523802,10.323691,9.177927,920.26001
6/26/2009,85.462196,17.420347,15.507902,37.724216,19.171772,10.415053,9.127727,918.900024
6/29/2009,85.583519,17.298532,15.573506,37.642532,19.406464,10.548578,9.244861,927.22998
6/30/2009,84.44326,17.298532,15.29468,36.915653,19.334255,10.246387,9.211394,919.320007
7/1/2009,84.782898,17.542171,15.417694,36.882988,19.623091,10.379914,9.311791,923.330017
7/2/2009,82.267891,17.298532,15.171666,36.490963,18.991261,10.232332,9.311791,896.419983
7/6/2009,82.203194,17.379747,15.19627,36.915653,18.657282,10.140972,9.412188,898.719971
7/7/2009,81.022499,16.868101,14.95844,35.674248,18.214998,9.993391,9.144464,881.030029
7/8/2009,81.418777,16.583849,14.868233,35.568069,18.567022,9.958252,8.968769,879.559998
7/9/2009,82.550941,16.600092,14.901038,35.16787,18.341362,10.035557,9.161194,882.679993
7/10/2009,81.540062,16.608219,15.040448,35.478226,18.494804,9.96528,9.203028,879.130005
7/13/2009,83.796303,16.933067,15.229073,36.188778,18.748159,10.42208,9.554419,901.049988
7/14/2009,83.497093,17.136103,15.360294,36.466461,18.666729,10.337748,9.738477,905.840027
7/15/2009,86.707603,17.777699,16.245985,37.618034,19.462986,11.019435,10.299025,932.679993
7/16/2009,89.473297,18.14316,16.500214,38.157063,19.580608,9.459286,10.658779,940.73999
7/17/2009,93.338814,18.687286,16.820045,38.712433,19.671095,9.410092,10.600215,940.380005
7/20/2009,94.163704,19.174572,17.344908,38.410244,19.462986,9.058705,10.70061,951.130005
7/21/2009,94.648888,18.736021,17.705742,39.186131,19.843014,9.002485,10.734074,954.580017
7/22/2009,93.460136,18.930927,17.590931,39.569988,19.680145,9.136012,11.085464,954.070007
7/23/2009,94.665077,19.345123,17.959969,38.712433,20.087315,9.367925,11.286258,976.289978
7/24/2009,95.134117,19.5644,17.943567,38.671593,20.204947,9.276565,11.035267,979.26001
7/27/2009,95.12603,19.499428,17.910769,37.96104,19.888252,9.220344,11.135663,982.179993
7/28/2009,94.842995,19.645613,17.984577,37.863045,20.123514,9.241427,11.194226,979.619995
7/29/2009,94.826805,19.694569,17.812357,37.773205,19.915405,9.136012,11.386655,975.150024
7/30/2009,95.312035,19.702717,18.025579,37.993725,20.033033,9.143038,11.403388,986.75
7/31/2009,95.36866,19.621134,18.05018,37.740536,20.023977,9.374952,11.545617,987.47998
8/3/2009,96.977913,19.882214,18.509436,38.361256,20.177799,9.501451,11.721312,1002.630005
8/4/2009,96.719139,20.069853,18.402824,37.822216,19.806822,9.374952,11.662745,1005.650024
8/5/2009,95.805313,19.890368,18.181395,37.413849,19.399651,9.332787,11.487052,1002.719971
8/6/2009,95.366592,19.825104,18.296209,37.242336,19.191534,9.29062,11.219328,997.080017
8/7/2009,96.950897,19.66193,18.1978,37.544525,19.390598,9.29062,11.311359,1010.47998
8/10/2009,96.439064,19.294796,17.74675,37.356686,19.227726,9.283592,11.319723,1007.099976
8/11/2009,95.699715,19.286638,17.361307,37.078991,19.254871,9.192232,11.109632,994.349976
8/12/2009,96.918404,19.482441,17.574532,37.871204,19.79777,9.269537,11.479394,1005.809998
8/13/2009,97.153992,20.020901,17.640137,38.042728,19.89731,9.248455,11.739909,1012.72998
8/14/2009,96.333435,19.54771,17.476116,37.675194,19.870161,9.157094,11.386953,1004.090027
8/17/2009,94.944122,19.041883,17.000465,36.711472,19.363453,8.749489,11.025595,979.72998
8/18/2009,95.569702,19.449806,17.230091,36.874825,19.526316,8.791655,11.235687,989.669983
8/19/2009,96.333435,19.564032,17.418715,37.340347,19.707281,8.679211,11.176862,996.460022
8/20/2009,96.642174,19.670084,17.951771,38.459263,19.852066,8.608933,11.311319,1007.369995
8/21/2009,97.413986,20.020901,18.1978,38.622589,20.005886,8.777598,11.546624,1026.130005
8/24/2009,96.942772,19.743513,18.09119,38.7206,20.1959,8.77057,11.328129,1025.569946
8/25/2009,96.544685,19.890368,18.041981,38.377583,20.114462,8.868958,11.134844,1028
8/26/2009,97.064629,19.955631,17.984577,38.959549,20.087315,9.22737,11.193671,1028.119995
8/27/2009,97.032173,20.004583,17.943567,38.730042,20.051125,9.578756,11.168458,1030.97998
8/28/2009,96.049072,20.371717,18.041981,38.705448,20.051125,9.740394,11.151651,1028.930054
8/31/2009,95.91095,20.061691,17.713943,38.049706,19.79777,9.845809,11.076019,1020.619995
9/1/2009,94.806015,19.833256,17.361307,37.172638,19.852066,9.360897,10.865928,998.039978
9/2/2009,94.31855,19.653765,17.672939,37.23003,19.698248,9.346843,10.899544,994.75
9/3/2009,94.513535,19.841413,17.623737,36.902157,19.508226,9.775531,11.050807,1003.23999
9/4/2009,95.43158,20.281969,17.910769,37.475937,19.879208,10.105834,11.302918,1016.400024
9/8/2009,95.187851,20.445141,17.976377,37.721832,19.79777,10.408026,11.496201,1025.390015
9/9/2009,94.862885,20.510408,18.230602,37.885765,20.376869,10.562634,11.681081,1033.369995
9/10/2009,95.602211,20.396189,18.870272,38.238228,20.594025,10.661022,11.462585,1044.140015
9/11/2009,95.91095,19.898525,18.935881,38.205452,20.684513,10.499386,11.35334,1042.72998
9/14/2009,96.585289,20.20039,18.689856,37.89397,20.557829,10.618856,11.176862,1049.339966
9/15/2009,96.967178,20.257494,18.845675,37.500519,20.503542,10.935102,11.218883,1052.630005
9/16/2009,98.973938,19.686401,19.157305,37.46772,20.023977,11.244322,11.252496,1068.76001
9/17/2009,99.022667,19.254002,19.181906,36.902157,19.472038,11.040517,10.949964,1065.48999
9/18/2009,99.209541,19.629292,19.190111,36.443127,19.562517,11.03349,10.949964,1068.300049
9/21/2009,98.770798,19.555868,19.378731,36.779198,19.517277,11.068629,10.639029,1064.660034
9/22/2009,98.803307,19.384539,19.198309,36.549686,19.372494,11.012407,11.151651,1071.660034
9/23/2009,98.161476,19.621134,18.698057,36.254597,19.119146,11.012407,11.126442,1060.869995
9/24/2009,98.258965,19.229532,18.575039,36.607067,19.155342,10.597773,10.941558,1050.780029
9/25/2009,98.372704,19.050043,18.550436,36.639854,18.87484,10.576689,11.008788,1044.380005
9/28/2009,96.950897,19.506918,19.362324,37.680847,19.155342,10.710216,11.344934,1062.97998
9/29/2009,96.528419,19.213213,19.108101,37.295586,19.110102,10.337748,11.160056,1060.609985
9/30/2009,97.178383,19.327429,19.304928,36.869362,18.856745,10.274498,11.244092,1057.079956
10/1/2009,95.78907,18.478952,18.935881,35.000488,18.422424,9.895002,10.832311,1029.849976
10/2/2009,96.699043,18.348412,18.59144,33.967686,18.404329,9.796615,10.655837,1025.209961
10/5/2009,97.292145,18.438162,18.81287,34.377522,18.44957,9.944197,10.723067,1040.459961
10/6/2009,98.592072,18.846083,19.149105,34.934906,18.585297,10.133944,11.050807,1054.719971
10/7/2009,99.753914,18.617641,19.362324,34.574238,18.612438,10.105834,10.933155,1057.579956
10/8/2009,99.355797,18.381046,19.411533,33.975876,18.820555,10.119888,10.991982,1065.47998
10/9/2009,102.313141,19.286638,19.706768,34.180794,18.811478,10.323691,11.109632,1071.48999
10/12/2009,103.214973,19.417171,19.50174,34.049652,18.793343,10.457219,11.445781,1076.189941
10/13/2009,103.198715,19.270323,19.591951,33.844734,18.965673,10.527495,11.294515,1073.189941
10/14/2009,104.279297,19.270323,19.993797,34.615231,19.219641,10.815632,11.521414,1092.02002
10/15/2009,103.978683,18.968454,19.985596,34.795559,19.337547,9.613895,11.420569,1096.560059
10/16/2009,98.82766,18.560532,19.698568,34.393913,19.781986,9.47334,11.244092,1087.680054
10/19/2009,99.981369,19.188732,19.887188,34.475883,20.335262,9.438203,11.378551,1097.910034
10/20/2009,99.786385,19.302958,19.772367,33.861126,20.126654,9.339815,11.319723,1091.060059
10/21/2009,98.20208,18.764494,19.649364,33.9431,19.981531,9.136012,11.025595,1081.400024
10/22/2009,99.680763,19.482441,19.829781,33.6726,20.126654,9.360897,11.118034,1092.910034
10/23/2009,97.78775,19.172413,19.821579,33.361115,19.99967,9.2344,10.882736,1079.599976
10/26/2009,97.584633,19.335592,19.436134,33.344719,19.945251,9.157094,10.865928,1066.949951
10/27/2009,98.023354,19.417171,19.304928,33.607033,19.836407,9.150066,10.605413,1063.410034
10/28/2009,98.713943,19.220371,18.878475,34.123417,19.319414,8.995459,10.395322,1042.630005
10/29/2009,99.827019,19.613968,19.288523,34.648018,19.455465,9.255483,10.714662,1066.109985
10/30/2009,97.990845,19.228582,18.706259,33.877518,19.138006,8.861931,10.252459,1036.189941
11/2/2009,97.950226,19.228582,18.862072,34.270954,19.128937,8.960318,10.336496,1042.880005
11/3/2009,98.437729,19.244984,18.788265,34.607037,18.947538,9.002485,9.991946,1045.410034
11/4/2009,98.54332,19.326973,19.099899,34.098831,18.956602,9.100872,10.033967,1046.5
11/5/2009,100.01387,19.827164,19.62476,35.943108,19.337547,9.22737,10.420532,1066.630005
11/6/2009,100.781006,19.71237,19.534548,35.9841,19.428247,9.283592,10.420532,1069.300049
11/9/2009,102.829468,20.196157,19.673956,36.680832,19.800127,9.53659,10.960983,1093.079956
11/10/2009,103.572105,20.540552,19.395132,36.352966,19.772923,9.452258,10.977872,1093.01001
11/11/2009,103.800621,20.770142,19.616554,36.607067,19.863619,9.634977,11.188986,1098.51001
11/12/2009,103.041641,20.802948,19.190111,36.762798,19.990606,9.459286,10.82587,1087.23999
11/13/2009,103.670044,20.860342,19.444336,37.516911,20.262707,9.592811,10.741424,1093.47998
11/16/2009,104.633064,21.278536,19.57555,37.303795,20.707148,9.677144,11.020095,1109.300049
11/17/2009,104.975815,21.212933,19.755972,37.697239,20.679932,9.613895,10.927204,1110.319946
11/18/2009,104.584068,21.114538,19.682159,37.287395,20.679932,9.789587,10.859647,1109.800049
11/19/2009,104.08625,20.401146,19.419731,36.959515,20.30806,9.564701,10.538757,1094.900024
11/20/2009,103.6129,20.28635,19.239317,36.96772,20.262707,9.367925,10.369865,1091.380005
11/23/2009,104.624878,20.614344,19.600151,37.477844,20.498531,9.438203,10.471198,1106.23999
11/24/2009,104.404533,20.729145,19.468941,37.486065,20.081305,9.374952,10.428978,1105.650024
11/25/2009,103.874062,20.843946,19.468941,37.387333,20.498531,9.508479,10.496532,1110.630005
11/27/2009,102.584595,20.704546,19.173708,37.017082,20.035954,9.283592,10.378313,1091.48999
11/30/2009,103.115051,20.737345,19.190111,37.025314,20.026884,9.31873,10.395203,1095.630005
12/1/2009,104.412682,21.27033,19.616554,37.074688,20.353405,9.424146,10.884982,1108.859985
12/2/2009,103.816925,21.286739,19.57555,37.074688,20.55295,9.093844,10.977872,1109.23999
12/3/2009,104.094391,21.680321,19.542749,36.720879,20.534805,8.960318,11.036983,1099.920044
12/4/2009,103.849564,22.016516,19.813374,37.15696,20.707148,8.925179,11.248095,1105.97998
12/7/2009,103.678207,21.827917,19.854383,36.934814,20.389685,8.932207,11.188986,1103.25
12/8/2009,103.482338,21.590128,19.526344,36.687969,19.872692,8.812736,11.248095,1091.939941
12/9/2009,104.77993,21.311333,19.567352,36.836079,19.908974,8.840846,11.39165,1095.949951
12/10/2009,105.555229,21.27033,19.632957,37.486065,20.489454,8.826791,11.239651,1102.349976
12/11/2009,105.832718,21.024336,19.493549,36.943047,20.661802,9.002485,11.298763,1106.410034
12/14/2009,106.036736,21.303137,19.550949,36.753799,21.142509,9.065734,11.450763,1114.109985
12/15/2009,104.861565,20.860342,19.255714,36.926579,21.00646,8.946262,11.425427,1107.930054
12/16/2009,105.041077,20.975134,19.23111,36.770245,20.970169,8.974374,11.476097,1109.180054
12/17/2009,103.971977,20.565144,19.009689,36.457596,20.752489,8.728403,11.273431,1096.079956
12/18/2009,104.388214,20.87674,19.132702,36.671509,22.076738,8.749489,11.501432,1102.469971
12/21/2009,104.992096,21.188339,19.386929,37.362656,22.158365,8.707321,11.68721,1114.050049
12/22/2009,106.036736,21.024336,19.47714,37.716465,22.185574,8.875987,11.771656,1118.02002
12/23/2009,106.09388,20.76194,19.50174,37.806961,22.430464,8.904098,11.780102,1120.589966
12/24/2009,106.559036,21.180132,19.649364,37.930389,22.630011,8.981401,11.822323,1126.47998
12/28/2009,107.979065,20.901346,19.747774,38.062019,22.648153,8.925179,11.704101,1127.780029
12/29/2009,107.603676,20.802948,19.764175,38.382912,22.684437,8.95329,11.602767,1126.199951
12/30/2009,108.191254,21.303137,19.829781,38.555695,22.61187,9.079789,11.872988,1126.420044
12/31/2009,106.828369,21.368725,19.632957,38.062019,22.249071,9.030595,11.771656,1115.099976
1/4/2010,108.093323,21.327732,20.248034,38.621517,22.539314,9.381981,12.075658,1132.98999
1/5/2010,106.787575,21.204737,20.157812,39.551273,22.5121,9.311704,11.982769,1136.52002
1/6/2010,106.09388,21.048937,20.026604,39.164551,22.185574,9.241427,11.957436,1137.140015
1/7/2010,105.726646,21.114538,20.116812,40.299999,22.113016,9.360897,11.830769,1141.689941
1/8/2010,106.787575,21.598326,20.223423,40.703163,22.385113,9.367925,12.28677,1144.97998
1/11/2010,105.669502,21.319538,20.166012,40.555065,22.394182,9.269537,12.556997,1146.97998
1/12/2010,106.510086,20.425753,19.846182,39.896839,22.276276,9.079789,11.99121,1136.219971
1/13/2010,106.28157,20.515949,20.207027,40.069622,22.493961,9.241427,12.050326,1145.680054
1/14/2010,107.979065,20.261751,20.46125,39.798103,23.030184,9.396036,12.117882,1148.459961
1/15/2010,107.546532,20.089558,20.010199,39.929752,22.939301,9.311704,11.59432,1136.030029
1/19/2010,109.472542,20.269958,20.379246,40.579746,23.021091,9.304675,11.796988,1150.22998
1/20/2010,106.297897,20.13056,20.0184,39.781643,22.775705,9.136012,11.653432,1138.040039
1/21/2010,105.277756,19.827164,19.665762,39.56773,22.566671,9.065734,11.467654,1116.47998
1/22/2010,102.421387,18.949789,18.837467,38.48988,21.948652,8.939236,10.665426,1091.76001
1/25/2010,102.927376,19.425371,18.853872,38.596836,21.839592,8.861931,10.673867,1096.780029
1/26/2010,102.625435,19.146582,18.780066,38.580372,21.703262,8.911126,10.682313,1092.170044
1/27/2010,103.09877,19.294174,18.985085,38.835445,21.685093,9.079789,11.011648,1097.5
1/28/2010,100.99321,18.997469,18.46843,33.306324,21.330633,9.824725,10.648537,1084.530029
1/29/2010,99.883293,18.54417,18.427423,32.244934,20.95801,9.620922,10.285421,1073.869995
2/1/2010,101.744011,18.997469,18.640648,32.722149,21.103426,9.859864,10.572535,1089.189941
2/2/2010,102.445869,19.211758,18.878475,32.302528,21.5942,10.077722,10.564091,1103.319946
2/3/2010,102.551979,19.121094,18.919481,32.60696,21.585115,10.091779,10.369865,1097.280029
2/4/2010,100.381111,18.618343,18.993286,31.405693,21.00345,9.656061,9.96453,1063.109985
2/5/2010,100.805511,18.93154,19.436134,31.29874,21.403349,9.410092,10.327644,1066.189941
2/8/2010,99.911972,19.038679,19.272116,30.862659,21.012545,9.26251,10.192531,1056.73999
2/9/2010,101.002251,19.269445,19.591951,31.191771,21.366995,9.381981,10.260087,1070.52002
2/10/2010,100.674339,19.318901,19.485342,30.796839,21.00345,9.220344,10.327644,1068.130005
2/11/2010,101.428505,19.590885,19.62476,31.274052,21.221577,9.199259,10.530312,1078.469971
2/12/2010,101.649864,19.805174,19.485342,31.95697,21.276106,9.093844,10.530312,1075.51001
2/16/2010,102.658165,20.431561,19.682159,32.105076,21.639645,9.311704,10.935647,1094.869995
2/17/2010,103.559891,20.365614,19.739571,32.442417,21.97592,9.35387,10.969428,1099.51001
2/18/2010,104.773109,20.464518,19.911783,32.755066,22.284927,9.44523,10.707645,1106.75
2/19/2010,104.264877,20.612871,19.977394,32.574047,22.103159,9.396036,10.555646,1109.170044
2/22/2010,103.986168,20.382101,19.928188,32.096844,22.548492,9.47334,10.564131,1108.01001
2/23/2010,103.666435,20.0277,19.723167,31.710125,22.248573,9.31873,10.190782,1094.599976
2/24/2010,104.592781,20.398584,19.960993,31.296911,22.512136,9.360897,10.411398,1105.23999
2/25/2010,104.166519,20.209024,19.952791,30.726671,22.603024,9.283592,10.36897,1102.939941
2/26/2010,104.240295,20.093637,19.952791,30.313456,22.403078,9.466313,10.385942,1104.48999
3/1/2010,105.396126,20.299683,20.174221,29.387863,22.484875,9.332787,10.606558,1115.709961
3/2/2010,104.4534,20.17606,20.182419,31.3465,22.339457,9.494425,10.538675,1118.310059
3/3/2010,104.010757,20.110121,20.371038,31.974586,22.266747,9.740394,10.513223,1118.790039
3/4/2010,103.879601,20.332655,20.46125,32.437386,22.503044,9.684172,10.40291,1122.969971
3/5/2010,104.314041,20.57991,20.674471,32.032433,22.675732,9.93014,10.428366,1138.699951
3/8/2010,103.625465,20.349136,21.428953,32.057236,22.448517,9.958252,10.487762,1138.5
3/9/2010,102.920471,19.937042,21.428953,31.966318,22.61211,9.923113,10.428366,1140.449951
3/10/2010,102.977852,20.266714,21.215731,32.131607,22.603024,10.232332,10.632014,1145.609985
3/11/2010,104.600967,19.83814,21.297745,32.313419,22.848412,10.183139,10.53019,1150.23999
3/12/2010,104.879684,19.780449,21.223932,32.189457,22.766613,10.429109,10.487762,1149.98999
3/15/2010,104.789513,19.730999,21.387951,32.123337,22.975649,10.408026,10.377456,1150.51001
3/16/2010,105.478111,20.340889,21.445353,32.239044,22.912027,10.63994,10.564131,1159.459961
3/17/2010,104.732117,20.530449,21.535566,32.148132,23.148331,10.836715,10.742321,1166.209961
3/18/2010,105.240379,20.373859,21.601175,33.412571,23.066536,10.738327,10.716865,1165.829956
3/19/2010,104.691162,20.077154,21.445353,33.098534,22.89386,10.590745,10.598073,1159.900024
3/22/2010,104.912483,20.382101,21.551966,33.288601,23.230125,10.618856,10.844142,1165.810059
3/23/2010,106.051941,20.975517,21.847198,33.486946,23.620926,10.724271,11.234466,1174.170044
3/24/2010,105.363342,20.431561,21.69138,33.214233,23.411896,10.590745,11.030819,1167.719971
3/25/2010,105.945389,20.431561,21.674982,34.867085,23.666372,10.682104,11.166584,1165.72998
3/26/2010,105.961777,20.398584,21.707788,34.569572,23.348276,10.864826,11.209012,1166.589966
3/29/2010,105.412514,20.382101,21.740591,34.511715,23.239218,10.836715,11.293861,1173.219971
3/30/2010,105.560097,20.283201,21.855404,34.817501,23.211948,10.829687,11.412655,1173.27002
3/31/2010,105.133827,20.16781,21.346949,34.677017,23.366453,10.921047,11.429627,1169.430054
4/1/2010,105.133827,20.299683,21.18293,34.933193,23.139242,10.977268,11.327805,1178.099976
4/5/2010,106.035561,20.92606,21.46176,35.148083,23.248308,10.998351,11.472052,1187.439941
4/6/2010,105.691238,20.645836,21.502764,35.065426,23.475513,10.935102,11.438113,1189.439941
4/7/2010,105.322357,20.868368,21.601175,35.346405,23.548222,10.885908,11.522963,1182.449951
4/8/2010,104.6092,20.373859,21.551966,35.040649,23.475513,10.597773,11.319317,1186.439941
4/9/2010,105.551888,20.555182,21.8144,34.850559,23.748173,10.548578,11.429627,1194.369995
4/12/2010,105.223976,21.173319,21.756996,34.900146,23.857445,10.611829,11.56539,1196.47998
4/13/2010,105.773232,21.321676,21.68318,34.958,23.99403,10.625883,11.70964,1197.300049
